frame,class,confidence,xmin,ymin,xmax,ymax
931,Adidas,0.5455448627471924,895,486,994,636
934,Adidas,0.5513131022453308,1672,341,1871,671
934,Adidas,0.5238380432128906,1215,452,1295,550
935,Adidas,0.5582937002182007,1206,447,1283,547
936,Adidas,0.452449768781662,1186,443,1263,557
937,Adidas,0.6821326613426208,1160,452,1241,561
938,Adidas,0.5811071991920471,1151,454,1229,558
939,Adidas,0.6463226079940796,1119,451,1202,566
940,Adidas,0.6938988566398621,1090,454,1170,567
941,Adidas,0.6723883152008057,1069,454,1161,577
942,Adidas,0.5795724391937256,1030,452,1122,582
943,Adidas,0.6861527562141418,991,451,1080,581
944,Adidas,0.6302706599235535,965,450,1061,580
945,Adidas,0.6165146231651306,922,444,1024,584
946,Adidas,0.6339704394340515,1356,364,1423,460
948,Adidas,0.4773448407649994,1341,370,1409,456
952,Adidas,0.5514326691627502,1295,380,1363,471
953,Adidas,0.5245679020881653,1289,381,1352,472
955,Adidas,0.650063693523407,1236,373,1308,465
956,Adidas,0.5838002562522888,1224,377,1297,461
957,Adidas,0.7909426689147949,1200,371,1272,456
958,Adidas,0.8028539419174194,1176,374,1249,460
959,Adidas,0.7879984378814697,1161,371,1235,460
960,Adidas,0.7313158512115479,1138,371,1209,461
961,Adidas,0.7374556064605713,1112,367,1192,466
962,Adidas,0.6864173412322998,1098,366,1180,470
963,Adidas,0.5528668761253357,1071,364,1152,483
964,Adidas,0.7860546112060547,1042,363,1120,487
965,Adidas,0.7223480939865112,1027,375,1109,491
